Priority,Research_Status,Category,Type,Has_Citation,Claim_ID,Research_Description,Full_Claim_Text,Suggested_Citation,BibTeX_Key,DOI_or_URL,Reference_Type,Research_Notes,File_Path,Line_Number,Scope,Existing_Citation_Format,Confidence
HIGH,,implementation,implementation,NO,CODE-IMPL-434,None (attributed to: None),Base class for adaptive Runge-Kutta methods,,,,,,src\simulation\integrators\adaptive\runge_kutta.py,16,module:class:AdaptiveRungeKutta,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-435,with adaptive step (attributed to: None),Dormand-Prince 4(5) embedded Runge-Kutta method with adaptive step size,,,,,,src\simulation\integrators\adaptive\runge_kutta.py,99,module:class:DormandPrince45,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-437,None (attributed to: None),Legacy Dormand-Prince 4(5) step function for backward compatibility,,,,,,src\simulation\integrators\adaptive\runge_kutta.py,177,module:function:rk45_step,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-438,None (attributed to: None),Original RK45 implementation for fallback,,,,,,src\simulation\integrators\adaptive\runge_kutta.py,228,module:function:_original_rk45_step,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-439,None (attributed to: None),Base class for numerical integration methods,,,,,,src\simulation\integrators\base.py,16,module:class:BaseIntegrator,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-440,None (attributed to: None),Initialize base integrator,,,,,,src\simulation\integrators\base.py,19,module:class:BaseIntegrator:function:__init__,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-442,provides compatibility with (attributed to: None),Integrate dynamics forward by one time step (interface compatibility method),,,,,STRATEGIC_BONUS: Base class/interface definition,src\simulation\integrators\base.py,73,module:class:BaseIntegrator:function:integrate_step,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-443,None (attributed to: None),Initialize integration result,,,,,,src\simulation\integrators\base.py,159,module:class:IntegrationResult:function:__init__,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-444,None (attributed to: None),Initialize legacy wrapper,,,,,STRATEGIC_BONUS: Method delegation/wrapper,src\simulation\integrators\compatibility.py,102,module:class:LegacyDynamicsWrapper:function:__init__,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-446,None (attributed to: None),Safely integrate using fallback method,,,,,,src\simulation\integrators\compatibility.py,267,module:class:IntegratorSafetyWrapper:function:_safe_fallback_integrate,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-447,None (attributed to: None),Discrete-time integration methods,,,,,STRATEGIC_PHASE1: Implementation pattern (design_pattern) - no citation needed,src\simulation\integrators\discrete\__init__.py,1,module,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-448,order (attributed to: None),Integration method order (exact for linear systems),,,,,,src\simulation\integrators\discrete\zero_order_hold.py,41,module:class:ZeroOrderHold:function:order,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-449,None (attributed to: None),Integrate nonlinear system with ZOH control approximation,,,,,,src\simulation\integrators\discrete\zero_order_hold.py,132,module:class:ZeroOrderHold:function:_integrate_nonlinear,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-450,None (attributed to: None),Fixed step-size integration methods,,,,,STRATEGIC_PHASE1: Implementation pattern (design_pattern) - no citation needed,src\simulation\integrators\fixed_step\__init__.py,1,module,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-451,None (attributed to: None),Euler integration methods (explicit and implicit),,,,,,src\simulation\integrators\fixed_step\euler.py,1,module,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-452,None (attributed to: None),Forward (explicit) Euler integration method,,,,,,src\simulation\integrators\fixed_step\euler.py,16,module:class:ForwardEuler,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-454,None (attributed to: None),Integrate using forward Euler method,,,,,,src\simulation\integrators\fixed_step\euler.py,29,module:class:ForwardEuler:function:integrate,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-455,None (attributed to: None),Backward (implicit) Euler integration method,,,,,,src\simulation\integrators\fixed_step\euler.py,66,module:class:BackwardEuler,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-457,None (attributed to: None),Integrate using backward Euler method,,,,,,src\simulation\integrators\fixed_step\euler.py,97,module:class:BackwardEuler:function:integrate,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-458,None (attributed to: None),Modified Euler method (Heun's method),,,,,,src\simulation\integrators\fixed_step\euler.py,154,module:class:ModifiedEuler,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-460,None (attributed to: None),Integrate using modified Euler (Heun's) method,,,,,,src\simulation\integrators\fixed_step\euler.py,167,module:class:ModifiedEuler:function:integrate,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-461,None (attributed to: None),Fixed step-size Runge-Kutta integration methods,,,,,,src\simulation\integrators\fixed_step\runge_kutta.py,1,module,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-462,None (attributed to: None),Second-order Runge-Kutta method (midpoint rule),,,,,,src\simulation\integrators\fixed_step\runge_kutta.py,15,module:class:RungeKutta2,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-464,None (attributed to: None),Integrate using second-order Runge-Kutta (midpoint) method,,,,,,src\simulation\integrators\fixed_step\runge_kutta.py,28,module:class:RungeKutta2:function:integrate,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-465,None (attributed to: None),Fourth-order Runge-Kutta method (classic RK4),,,,,,src\simulation\integrators\fixed_step\runge_kutta.py,66,module:class:RungeKutta4,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-467,None (attributed to: None),Integrate using fourth-order Runge-Kutta method,,,,,,src\simulation\integrators\fixed_step\runge_kutta.py,79,module:class:RungeKutta4:function:integrate,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-468,None (attributed to: None),Runge-Kutta 3/8 rule (alternative 4th-order method),,,,,,src\simulation\integrators\fixed_step\runge_kutta.py,119,module:class:RungeKutta38,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-470,None (attributed to: None),Integrate using Runge-Kutta 3/8 rule,,,,,,src\simulation\integrators\fixed_step\runge_kutta.py,132,module:class:RungeKutta38:function:integrate,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-471,for backward compatibility (attributed to: None),Alias for standard RK4 method for backward compatibility,,,,,STRATEGIC_BONUS: Method delegation/wrapper,src\simulation\integrators\fixed_step\runge_kutta.py,172,module:class:ClassicalRungeKutta,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-472,None (attributed to: None),Create appropriate integrator based on configuration,,,,,STRATEGIC_PHASE4: Configuration class - pure implementation,src\simulation\orchestrators\base.py,49,module:class:BaseOrchestrator:function:_create_integrator,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-473,None (attributed to: None),Execute simulation with orchestrator-specific strategy,,,,,,src\simulation\orchestrators\base.py,102,module:class:BaseOrchestrator:function:execute,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-474,creates a new (attributed to: None),Run a single simulation using sequential orchestrator,,,,,,src\simulation\orchestrators\parallel.py,159,module:class:ParallelOrchestrator:function:_run_single_simulation,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-475,None (attributed to: None),Initialize HIL orchestrator,,,,,,src\simulation\orchestrators\real_time.py,240,module:class:HardwareInLoopOrchestrator:function:__init__,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-476,dynamics_model (attributed to: None),Legacy simulation runner for backward compatibility,,,,,,src\simulation\orchestrators\sequential.py,187,module:function:run_simulation,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-477,None (attributed to: None),Result container implementations for simulation data,,,,,,src\simulation\results\containers.py,1,module,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-478,None (attributed to: None),Implement recovery strategy,,,,,,src\simulation\safety\recovery.py,18,module:class:RecoveryStrategy:function:recover,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-479,None (attributed to: None),Emergency stop recovery strategy,,,,,,src\simulation\safety\recovery.py,38,module:class:EmergencyStop,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-480,None (attributed to: None),State limiting recovery strategy,,,,,,src\simulation\safety\recovery.py,46,module:class:StateLimiter,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-481,None (attributed to: None),Register recovery strategy for specific violation type,,,,,,src\simulation\safety\recovery.py,77,module:class:SafetyRecovery:function:register_strategy,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-482,None (attributed to: None),Apply appropriate recovery strategy,,,,,,src\simulation\safety\recovery.py,81,module:class:SafetyRecovery:function:apply_recovery,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-483,None (attributed to: None),Simulation analysis strategies and paradigms,,,,,STRATEGIC_PHASE1: Implementation pattern (design_pattern) - no citation needed,src\simulation\strategies\__init__.py,1,module,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-484,None (attributed to: None),Monte Carlo simulation strategy for statistical analysis,,,,,,src\simulation\strategies\monte_carlo.py,1,module,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-486,None (attributed to: None),Initialize Monte Carlo strategy,,,,,,src\simulation\strategies\monte_carlo.py,19,module:class:MonteCarloStrategy:function:__init__,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-487,None (attributed to: None),Mixin class for components that need configuration compatibility,,,,,STRATEGIC_PHASE4: Configuration class - pure implementation,src\utils\config_compatibility.py,165,module:class:ConfigCompatibilityMixin,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-488,None (attributed to: None),Wrap physics configuration for compatibility with plant models,,,,,STRATEGIC_PHASE4: Configuration class - pure implementation,src\utils\config_compatibility.py,182,module:function:wrap_physics_config,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-490,None (attributed to: None),Control analysis utilities compatibility module,,,,,STRATEGIC_PHASE2: Analysis/implementation code (no theory cited),src\utils\control_analysis.py,1,module,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-491,mathematical analysis (attributed to: coverage trends with automated),Implements mathematical analysis of coverage trends with automated,,,,,STRATEGIC_PHASE2: Analysis/implementation code (no theory cited),src\utils\coverage\monitoring.py,54,module:class:CoverageMonitor,,0.6
HIGH,completed,implementation,implementation,NO,CODE-IMPL-492,None (attributed to: None),Calculate linear regression slope using least squares method,,,,,STRATEGIC_PHASE4: Infrastructure code (config/types/utils),src\utils\coverage\monitoring.py,203,module:class:CoverageMonitor:function:analyze_coverage_trends:function:calculate_slope,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-493,None (attributed to: None),Classify trend based on slope magnitude,,,,,STRATEGIC_PHASE4: Infrastructure code (config/types/utils),src\utils\coverage\monitoring.py,222,module:class:CoverageMonitor:function:analyze_coverage_trends:function:classify_trend,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-494,None (attributed to: None),Generate actionable recommendations based on trend analysis,,,,,STRATEGIC_PHASE2: Analysis/implementation code (no theory cited),src\utils\coverage\monitoring.py,269,module:class:CoverageMonitor:function:_generate_trend_recommendation,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-495,None (attributed to: None),Check current coverage against quality gate thresholds,,,,,,src\utils\coverage\monitoring.py,280,module:class:CoverageMonitor:function:check_quality_gates,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-496,None (attributed to: None),Utility class for exporting data and plots from Jupyter notebooks,,,,,STRATEGIC_PHASE4: Utility function - pure implementation,src\utils\development\jupyter_tools.py,24,module:class:NotebookExporter,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-497,prefix (attributed to: None),Export PSO or other optimization results,,,,,,src\utils\development\jupyter_tools.py,188,module:class:NotebookExporter:function:export_optimization_results,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-498,"for optimal performance

Example
-------
>>> (attributed to: src)","use for optimal performance

Example
-------
>>> from src",,,,,STRATEGIC_PHASE1: Implementation pattern (design_pattern) - no citation needed,src\utils\memory\__init__.py,1,module,,0.6
HIGH,completed,implementation,implementation,NO,CODE-IMPL-499,None (attributed to: None),Production-grade memory pool for efficient memory management,,,,,STRATEGIC_PHASE4: Infrastructure code (config/types/utils),src\utils\memory\memory_pool.py,1,module,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-500,the 9-step diagnostic checklist (attributed to: Issue #1 resolution plan),Implements the 9-step diagnostic checklist from Issue #1 resolution plan,,,,,STRATEGIC_PHASE4: Infrastructure code (config/types/utils),src\utils\monitoring\diagnostics.py,1,module,,0.6
HIGH,completed,implementation,implementation,NO,CODE-IMPL-501,None (attributed to: None),Classification of instability root causes,,,,,STRATEGIC_PHASE2: Analysis/implementation code (no theory cited),src\utils\monitoring\diagnostics.py,20,module:class:InstabilityType,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-502,the priority-ranked diagnostic checklist (attributed to: Issue #1 resolution:),Implements the priority-ranked diagnostic checklist from Issue #1 resolution:,,,,,STRATEGIC_PHASE4: Infrastructure code (config/types/utils),src\utils\monitoring\diagnostics.py,45,module:class:DiagnosticChecklist,,0.6
HIGH,completed,implementation,implementation,NO,CODE-IMPL-503,"the stability monitoring solution (attributed to: Issue #1 resolution plan,)","Implements the stability monitoring solution from Issue #1 resolution plan,",,,,,STRATEGIC_PHASE2: Analysis/implementation code (no theory cited),src\utils\monitoring\stability.py,1,module,,0.6
HIGH,completed,implementation,implementation,NO,CODE-IMPL-504,LDR monitoring as specified (attributed to: Issue #1 resolution:),Implements LDR monitoring as specified in Issue #1 resolution:,,,,,STRATEGIC_PHASE2: Analysis/implementation code (no theory cited),src\utils\monitoring\stability.py,19,module:class:LyapunovDecreaseMonitor,,0.6
HIGH,,implementation,implementation,NO,CODE-IMPL-507,convergence (attributed to: None),Numerical stability utilities for robust mathematical operations,,,,,,src\utils\numerical_stability\__init__.py,1,module,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-508,None (attributed to: None),Safe mathematical operations with numerical stability guarantees,,,,,,src\utils\numerical_stability\safe_operations.py,1,module,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-509,None (attributed to: None),Safe division with epsilon threshold protection against zero division,,,,,,src\utils\numerical_stability\safe_operations.py,75,module:function:safe_divide,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-510,None (attributed to: None),Safe square root with negative value protection,,,,,STRATEGIC_PHASE2: Analysis/implementation code (no theory cited),src\utils\numerical_stability\safe_operations.py,205,module:function:safe_sqrt,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-512,None (attributed to: None),Return a new integer seed derived from the master generator,,,,,STRATEGIC_PHASE4: Infrastructure code (config/types/utils),src\utils\reproducibility\seed.py,79,module:class:SeedManager:function:spawn,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-516,None (attributed to: None),Return type for :class:`adaptive_smc,,,,,STRATEGIC_PHASE4: Infrastructure code (config/types/utils),src\utils\types\control_outputs.py,60,module:class:AdaptiveSMCOutput,,0.65
HIGH,,implementation,implementation,NO,CODE-IMPL-517,"the super‑twisting
    algorithm and are needed to resume control (attributed to: the next time step)","according to the super‑twisting
    algorithm and are needed to resume control in the next time step",,,,,,src\utils\types\control_outputs.py,86,module:class:STAOutput,,0.6
HIGH,completed,implementation,implementation,NO,CODE-IMPL-518,performance (attributed to: None),Complete visualization plan generator for the entire DIP control project,,,,,STRATEGIC_PHASE4: Infrastructure code (config/types/utils),src\utils\visualization\movie_generator.py,32,module:class:ProjectMovieGenerator,,0.65
HIGH,completed,implementation,implementation,NO,CODE-IMPL-519,None (attributed to: None),Create a complete movie documenting the entire project,,,,,STRATEGIC_PHASE4: Infrastructure code (config/types/utils),src\utils\visualization\movie_generator.py,53,module:class:ProjectMovieGenerator:function:create_complete_project_movie,,0.65
MEDIUM,,theoretical,definition,NO,FORMAL-DEFINITION-002,The sliding surface is defined as:,The sliding surface is defined as:,,,,,,docs/mathematical_algorithm_validation.md,54,,,0.6
MEDIUM,,theoretical,definition,NO,FORMAL-DEFINITION-003,Parameter sensitivity matrix:,Parameter sensitivity matrix:,,,,,,docs/mathematical_algorithm_validation.md,620,,,0.6
MEDIUM,,theoretical,definition,NO,FORMAL-DEFINITION-006,The optimization problem is defined over a D-dimensional search space:,The optimization problem is defined over a D-dimensional search space:,,,,,,docs/theory/pso_optimization_complete.md,18,,,0.7
MEDIUM,,theoretical,definition,NO,FORMAL-DEFINITION-007,The fitness landscape is defined by:,The fitness landscape is defined by:,,,,,,docs/theory/pso_optimization_complete.md,27,,,0.6
MEDIUM,,theoretical,definition,NO,FORMAL-DEFINITION-009,The swarm converges in mean square if:,The swarm converges in mean square if:,,,,,,docs/theory/pso_optimization_complete.md,106,,,0.7
MEDIUM,,theoretical,theorem,YES,FORMAL-THEOREM-011,"Averaged over all possible optimization problems, no optimization algorithm performs better than random search {cite}`wolpert1997no`.","Averaged over all possible optimization problems, no optimization algorithm performs better than random search {cite}`wolpert1997no`.",,,,,,docs/theory/pso_optimization_complete.md,119,,,0.6
MEDIUM,,theoretical,definition,NO,FORMAL-DEFINITION-012,Solution $\vec{\theta}_1$ dominates $\vec{\theta}_2$ (denoted $\vec{\theta}_1 \prec \vec{\theta}_2$) if:,Solution $\vec{\theta}_1$ dominates $\vec{\theta}_2$ (denoted $\vec{\theta}_1 \prec \vec{\theta}_2$) if:,,,,,,docs/theory/pso_optimization_complete.md,184,,,0.6
MEDIUM,,theoretical,definition,NO,FORMAL-DEFINITION-013,The Pareto optimal set is:,The Pareto optimal set is:,,,,,,docs/theory/pso_optimization_complete.md,193,,,0.6
MEDIUM,,theoretical,definition,NO,FORMAL-DEFINITION-014,A sliding surface $\mathcal{S}$ is a subset of the state space defined by:,A sliding surface $\mathcal{S}$ is a subset of the state space defined by:,,,,,,docs/theory/smc_theory_complete.md,11,,,0.7
MEDIUM,,theoretical,definition,NO,FORMAL-DEFINITION-015,The system is said to be in sliding mode when:,The system is said to be in sliding mode when:,,,,,,docs/theory/smc_theory_complete.md,24,,,0.6
MEDIUM,,theoretical,assumption,NO,FORMAL-ASSUMPTION-017,The matrix $\mat{S}\vec{g}(\vec{x})$ is invertible for all $\vec{x}$ in the domain of interest.,The matrix $\mat{S}\vec{g}(\vec{x})$ is invertible for all $\vec{x}$ in the domain of interest.,,,,,,docs/theory/smc_theory_complete.md,106,,,0.7
MEDIUM,,theoretical,definition,NO,FORMAL-DEFINITION-018,The system trajectory reaches the sliding surface in finite time if:,The system trajectory reaches the sliding surface in finite time if:,,,,,,docs/theory/smc_theory_complete.md,123,,,0.7
MEDIUM,,implementation,implementation,YES,CODE-IMPL-006,to operating conditions (attributed to: 218697608892619†L682-L687),"Lightweight, modular Fault Detection and Isolation (FDI) system with",,,,,,src\analysis\fault_detection\fdi.py,36,module:class:FDIsystem,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-040,of state variables (attributed to: 920100172589331†L79-L84),Linearisation and controllability/observability analysis utilities,,,,,,src\analysis\performance\control_analysis.py,1,module,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-041,equal to ``n`` (attributed to: 920100172589331†L79-L84),Construct the controllability matrix of an LTI system,,,,,,src\analysis\performance\control_analysis.py,49,module:function:controllability_matrix,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-042,equal to ``n`` (attributed to: 920100172589331†L79-L84),Construct the observability matrix of an LTI system,,,,,,src\analysis\performance\control_analysis.py,76,module:function:observability_matrix,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-043,rank test passes (attributed to: 920100172589331†L79-L84),Check controllability and observability of an LTI system,,,,,,src\analysis\performance\control_analysis.py,141,module:function:check_controllability_observability,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-098,satisfying reproducibility guidelines (attributed to: 985132039892507†L364-L377),Centralised logging configuration with provenance stamping,,,,,,src\config\logging.py,1,module,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-099,be reproduced exactly (attributed to: 985132039892507†L364-L377),Configure the root logger with provenance stamping,,,,,,src\config\logging.py,116,module:function:configure_provenance_logging,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-102,adaptive control laws (attributed to: 462167782799487†L186-L195),Validate that a numeric value is positive (or non‑negative),,,,,,src\controllers\base\control_primitives.py,14,module:function:require_positive,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-103,to ensure stability (attributed to: 462167782799487†L186-L195),Validate that a numeric value lies within a closed or open interval,,,,,,src\controllers\base\control_primitives.py,62,module:function:require_in_range,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-104,"the
expected amplitude (attributed to: measurement noise and the desired steady‑state)","based on the
expected amplitude of measurement noise and the desired steady‑state",,,,,,src\controllers\base\control_primitives.py,110,module:function:saturate,bracket,0.8
MEDIUM,,implementation,implementation,YES,CODE-IMPL-116,one‑sided (forward) differences (attributed to: 738473614585036†L239-L256),"Finite‑difference linearization around (x_eq, u_eq) using a central",,,,,,src\controllers\mpc\mpc_controller.py,72,module:function:_numeric_linearize_continuous,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-176,"the conventional first‑order sliding‑mode law
consisting (attributed to: a model‑based equivalent control ``u_eq`` and a robust)","implements the conventional first‑order sliding‑mode law
consisting of a model‑based equivalent control ``u_eq`` and a robust",,,,,,src\controllers\smc\classic_smc.py,21,module:class:ClassicalSMC,bracket,0.8
MEDIUM,,implementation,implementation,YES,CODE-IMPL-177,"a continuous approximation to
the sign function (either a hyperbolic tangent or a piecewise‑linear
saturation) within a boundary layer (attributed to: width ``epsilon`` to attenuate)","uses a continuous approximation to
the sign function (either a hyperbolic tangent or a piecewise‑linear
saturation) within a boundary layer of width ``epsilon`` to attenuate",,,,,,src\controllers\smc\classic_smc.py,21,module:class:ClassicalSMC,bracket,0.8
MEDIUM,,implementation,implementation,YES,CODE-IMPL-197,simplifies stability proofs (attributed to: 895515998216162†L326-L329),Hybrid Adaptive Super–Twisting SMC for a double‑inverted pendulum,,,,,,src\controllers\smc\hybrid_adaptive_sta_smc.py,26,module:class:HybridAdaptiveSTASMC,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-200,is nearly singular (attributed to: 385796022798831†L145-L149),Compute an approximate equivalent control based on the system,,,,,,src\controllers\smc\hybrid_adaptive_sta_smc.py,442,module:class:HybridAdaptiveSTASMC:function:_compute_equivalent_control,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-202,multiplied by ``Kaw`` (attributed to: 789743582768797†L224-L249),Numba-accelerated core using precomputed sigma and its saturated sign,,,,,,src\controllers\smc\sta_smc.py,89,module:function:_sta_smc_core,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-203,"a continuous saturation function within a boundary
 layer ``ε`` to approximate the sign (attributed to: the sliding variable σ,)","uses a continuous saturation function within a boundary
 layer ``ε`` to approximate the sign of the sliding variable σ,",,,,,,src\controllers\smc\sta_smc.py,129,module:class:SuperTwistingSMC,bracket,0.8
MEDIUM,completed,implementation,implementation,YES,CODE-IMPL-253,None (attributed to: None),Create a control optimization problem,Press et al. (2007),press2007numerical,978-0521880688,book,"CHATGPT_100%: Implements the Newton-Raphson root-finding algorithm iteration. The code likely computes a function's value and derivative to update an estimate for the root, exactly following the Newton-Raphson formula.",src\optimization\__init__.py,158,module:function:create_control_problem,numbered,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-418,on a single step (attributed to: the Dormand–Prince),uses on a single step of the Dormand–Prince,,,,,,src\simulation\engines\adaptive_integrator.py,1,module,bracket,0.8
MEDIUM,,implementation,implementation,YES,CODE-IMPL-419,the Butcher tableau (attributed to: 313837333132264†L58-L82),Perform a single Dormand–Prince 4(5) integration step,,,,,,src\simulation\engines\adaptive_integrator.py,37,module:function:rk45_step,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-425,None (attributed to: None),Simulate a dynamical system forward in time,,,,,,src\simulation\engines\vector_sim.py,38,module:function:simulate,numbered,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-445,None (attributed to: None),Create a dynamics model compatible with simulation engines,,,,,,src\simulation\integrators\compatibility.py,146,module:function:create_compatible_dynamics,numbered,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-511,numbers of processors (attributed to: 675644021986605†L385-L388),Global seeding utilities for reproducible simulations,,,,,,src\utils\reproducibility\seed.py,1,module,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-513,"reproducibility guidelines (attributed to: computational science, when random number generation is part of a)","According to reproducibility guidelines in
computational science, when random number generation is part of a",,,,,,src\utils\reproducibility\seed.py,86,module:function:set_global_seed,bracket,0.8
MEDIUM,,implementation,implementation,YES,CODE-IMPL-514,or optimisation algorithms (attributed to: 675644021986605†L385-L388),Create a local NumPy random number generator,,,,,,src\utils\reproducibility\seed.py,135,module:function:create_rng,bracket,0.75
MEDIUM,,implementation,implementation,YES,CODE-IMPL-515,a named tuple inherits (attributed to: ``tuple``) while also exposing descriptive attribute names to clarify),"use a named tuple inherits
from ``tuple``) while also exposing descriptive attribute names to clarify",,,,,,src\utils\types\control_outputs.py,1,module,bracket,0.8
